Drug_Name,SMILES,Interacts_with_Receptor,Notes,Molecular_Weight,LogP,H_Bond_Donors,Is_Heavy_Molecule
Tox21_TOX28132,COP(=O)(OC)O/C(=C\Cl)c1cc(Cl)c(Cl)cc1Cl,0.0,,365.96400000000006,5.6015000000000015,0,False
Tox21_TOX21910,CCOP(=O)(Sc1ccccc1)Sc1ccccc1,0.0,,310.38000000000005,5.715600000000004,0,False
Tox21_TOX3265,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,0.0,,386.5860000000001,4.901100000000005,0,False
Tox21_TOX3262,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,0.0,,322.47700000000015,4.631100000000005,0,False
Tox21_TOX3261,CCCC(C)(COC(N)=O)COC(N)=O,0.0,,218.25299999999996,0.9834000000000005,2,False
Tox21_TOX3260,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.0,,372.4610000000002,2.0118000000000005,2,False
Tox21_TOX3269,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,0.0,,221.256,1.7906399999999998,1,False
Tox21_TOX156,N#CSCc1ccccc1,0.0,,149.218,2.40088,0,False
Tox21_TOX13401,O=C(O[C@@H](C(=O)O)[C@@H](OC(=O)c1ccccc1)C(=O)O)c1ccccc1,0.0,,358.3020000000001,1.6068,2,False
Tox21_TOX25079,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Ba+2],0.0,,527.6220000000001,-10.036400000000004,10,True
Tox21_TOX25078,O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-].O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-],0.0,,386.26200000000006,-9.239200000000002,8,False
Tox21_TOX25072,O=S(=O)(O)c1cc(Cl)c(Cl)cc1Cl,0.0,,261.513,2.8935000000000004,1,False
Tox21_TOX4896,CNC.O=C(O)COc1ccc(Cl)cc1Cl,0.0,,266.124,2.2923999999999998,2,False
Tox21_TOX2877,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,0.0,,243.21900000000002,-2.563,4,False
Tox21_TOX4890,Cc1ccc(C(C)(C)O)cc1,0.0,,150.221,2.2224200000000005,1,False
Tox21_TOX6729,CCCC(=O)OC(=O)CCC,0.0,,158.19699999999995,1.6563999999999999,0,False
Tox21_TOX6728,CC(C)=CCC/C(C)=C\CO,0.0,,154.253,2.6714000000000016,1,False
Tox21_TOX5091,COc1cc(-c2ccc(N)c(OC)c2)ccc1N,0.0,,244.29399999999995,2.5351999999999997,2,False
Tox21_TOX6725,CCCCCCC(O)CCCCCCCCCCC(=O)O,0.0,,300.4829999999999,5.303300000000005,2,False
Tox21_TOX6724,CCCCOC(=O)/C=C\C(=O)OCCCC,0.0,,228.28799999999993,2.2291999999999996,0,False
Tox21_TOX6727,CC(C)=CCC/C(C)=C/CO,0.0,,154.253,2.6714000000000016,1,False
Tox21_TOX6726,CC(C)=CCCC(C)CCO,0.0,,156.269,2.751300000000001,1,False
Tox21_TOX15491,CCCCCCCC[N+](C)(C)CCCCCCCC,0.0,,270.5249999999999,5.7838000000000065,0,False
Tox21_TOX29378,CCCCON=O,0.0,,103.121,1.4845,0,False
Tox21_TOX20724,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2.CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,0.0,,578.7500000000003,3.8618000000000023,2,True
Tox21_TOX26678,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,0.0,,420.5130000000002,-1.6030999999999969,5,False
Tox21_TOX29370,c1cnccn1,0.0,,80.09,0.4765999999999999,0,False
Tox21_TOX29371,C1CS1,0.0,,60.120999999999995,0.7332000000000001,0,False
Tox21_TOX29372,O=c1[nH]cnc2ccccc12,0.0,,146.14899999999997,0.9231,1,False
Tox21_TOX29373,O=C(C(=O)c1ccco1)c1ccco1,0.0,,190.154,1.9382,0,False
Tox21_TOX26670,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,0.0,,348.44300000000015,2.1206999999999994,1,False
Tox21_TOX29375,CNC[C@H](O)c1ccc(O)c(O)c1,0.0,,183.207,0.35060000000000013,4,False
Tox21_TOX29376,O=c1cccccc1O,0.0,,122.12299999999998,0.7523999999999997,1,False
Tox21_TOX26673,N=C(N)NCCCC[C@@H]1NC(=O)CCSSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O,0.0,,831.9790000000002,-1.8447299999999895,11,True
Tox21_TOX4270,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,0.0,,376.67100000000005,4.602400000000004,0,False
Tox21_TOX4272,CSc1nc(NC(C)C)nc(NC(C)C)n1,0.0,,241.364,2.2340999999999998,2,False
Tox21_TOX4274,CC(C)N(C(=O)CCl)c1ccccc1,0.0,,211.69200000000004,2.666800000000001,0,False
Tox21_TOX804,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,0.0,,305.205,1.925,2,False
Tox21_TOX20965,C[C@@]12C=CC[C@H]1[C@@H]1CC[C@H]3CC(=O)CC[C@]3(C)[C@H]1CC2,0.0,,272.432,4.764300000000004,0,False
Tox21_TOX26490,C=CCc1cc(OC)c(O)c(C(=O)NCCO)c1,0.0,,251.28199999999995,0.8514000000000002,3,False
Tox21_TOX26491,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,0.0,,253.26199999999997,-1.3073,4,False
Tox21_TOX26494,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,0.0,,1699.8480000000006,2.306269999999991,22,True
Tox21_TOX26495,Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O,0.0,,405.45500000000015,0.33119999999999994,2,False
Tox21_TOX26497,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,0.0,,723.65,2.4622,5,True
Tox21_TOX26498,O=C(CS(=O)C(c1ccccc1)c1ccccc1)NO,0.0,,289.356,2.0301,2,False
Tox21_TOX26499,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1Cl,0.0,,395.88300000000015,3.5810200000000023,0,False
Tox21_TOX10773,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,0.0,,847.0190000000003,4.615720000000003,5,True
Tox21_TOX10777,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0.0,,567.7960000000003,4.747620000000004,4,True
Tox21_TOX27126,CCOC(=O)c1ccccc1OC,0.0,,180.20299999999997,1.8719,0,False
Tox21_TOX27124,CCCCCCCOC(C)=O,0.0,,158.24099999999999,2.5199000000000007,0,False
Tox21_TOX29090,CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0,,419.369,2.1720000000000006,0,False
Tox21_TOX4640,Brc1ccc(-c2ccccc2)cc1,0.0,,233.108,4.116100000000003,0,False
Tox21_TOX4641,OCC(CBr)(CBr)CBr,0.0,,324.83799999999997,2.1498,1,False
Tox21_TOX4642,O=C(O)C(Cl)Br,0.0,,173.393,1.0308,1,False
Tox21_TOX4644,O=C(O)C(Cl)(Cl)Br,0.0,,207.83800000000002,1.5973000000000002,1,False
Tox21_TOX4646,Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-],0.0,,262.019,1.8477000000000001,1,False
Tox21_TOX29095,NC(CCC(=O)O)C(=O)O,0.0,,147.13,-0.7368999999999997,3,False
Tox21_TOX29323,CC[n+]1ccccc1,1.0,,108.16399999999997,0.9940000000000001,0,False
Tox21_TOX29097,CCCC[n+]1ccccc1.F[B-](F)(F)F,0.0,,223.02199999999993,3.074200000000002,0,False
Tox21_TOX29096,OCCCCCCCl,0.0,,136.622,1.7779,1,False
Tox21_TOX21619,COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,0.0,,325.4080000000001,3.440640000000002,0,False
Tox21_TOX20635,c1ccc(-c2ccccn2)nc1,0.0,,156.18799999999996,2.1435999999999993,0,False
Tox21_TOX21613,Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,0.0,,300.145,2.4847,0,False
Tox21_TOX21611,CCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,0.0,,414.5390000000001,4.624800000000002,3,False
Tox21_TOX21610,O=C[C@@H](O)[C@H](O)[C@H](O)CO,0.0,,150.12999999999997,-2.7397000000000005,4,False
Tox21_TOX21617,O=C(Nc1cccc(Cl)c1)OCC#CCCl,0.0,,258.1039999999999,3.130700000000002,1,False
Tox21_TOX21615,CSc1nc(N=[N+]=[N-])nc(NC(C)C)n1,0.0,,225.28100000000003,2.3556,1,False
Tox21_TOX24137,CN1[C@H]2CC[C@@H]1CC(OC(=O)c1c[nH]c3ccccc13)C2,0.0,,284.3590000000001,2.9499000000000013,1,False
Tox21_TOX24131,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,0.0,,314.37000000000006,2.2553,2,False
Tox21_TOX24130,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,0.0,,250.28300000000004,0.8596000000000001,2,False
Tox21_TOX24132,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,0.0,,417.38700000000006,2.904300000000001,2,False
Tox21_TOX27725,c1ccc2c(c1)sc1ccccc12,0.0,,184.263,4.054500000000002,0,False
Tox21_TOX27729,Oc1ccccc1F,0.0,,112.103,1.5312999999999999,1,False
Tox21_TOX27728,Fc1ccccc1-c1ccccc1,0.0,,172.202,3.492700000000002,0,False
Tox21_TOX5431,Oc1cccc(Nc2ccccc2)c1,0.0,,185.22600000000003,3.1358000000000006,2,False
Tox21_TOX19336,C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,0.0,,302.41400000000004,4.002000000000003,0,False
Tox21_TOX1584,CC(C)=CC(=O)C=C(C)C,0.0,,138.20999999999998,2.4879000000000007,0,False
Tox21_TOX1585,CC(C)(CCC(=O)O)C(=O)O,0.0,,160.16899999999998,0.962,2,False
Tox21_TOX1586,CC(=O)CCC=C(C)CCC=C(C)C,0.0,,194.31799999999998,4.048300000000003,0,False
Tox21_TOX1581,CC(C)(CC(=O)O)C(=O)O,0.0,,146.142,0.5718999999999997,2,False
Tox21_TOX1583,CC(=O)C(C)=O,0.0,,86.08999999999999,0.1644000000000001,0,False
Tox21_TOX9353,CC(=O)C1=C(C)[C@@H]2C[C@]3(C1)[C@@H](CC[C@H]3C)C2(C)C,0.0,,246.39399999999995,4.3742000000000045,0,False
Tox21_TOX9608,C=COCC(C)C,0.0,,100.16099999999999,1.8025,0,False
Tox21_TOX9607,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,0.0,,286.324,1.2582,0,False
Tox21_TOX9606,CC(C)=CC=O,0.0,,84.118,1.1515,0,False
Tox21_TOX6125,CC(C)(C#N)C(C)(C)C#N,0.0,,136.19799999999998,2.08596,0,False
Tox21_TOX6124,CN(C)c1ccc(N(C)C)cc1,0.0,,164.25199999999998,1.8186,0,False
Tox21_TOX6120,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,0.0,,240.34999999999997,3.7516800000000012,2,False
Tox21_TOX5117,CSSC,0.0,,94.20400000000001,1.6274,0,False
Tox21_TOX5863,CCOc1ccccc1N,0.0,,137.18199999999996,1.6675,1,False
Tox21_TOX2727,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C\C=C(C)\C=C\C=C(C)\C=C\C2=C(C)C(=O)CCC2(C)C)C(C)(C)CCC1=O,0.0,,564.8540000000003,10.96379999999999,0,True
Tox21_TOX5114,CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1,0.0,,268.404,5.2767000000000035,2,False
Tox21_TOX2721,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)(C)O,0.0,,400.6470000000002,6.733900000000008,2,False
Tox21_TOX5111,CCC(C)(C)C,0.0,,86.17799999999998,2.442500000000001,0,False
Tox21_TOX2722,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O,0.0,,416.6460000000002,5.704700000000008,3,False
Tox21_TOX1638,CC(Cl)(Cl)[N+](=O)[O-],0.0,,143.957,1.4144,0,False
Tox21_TOX1639,CCCCCCCCC=O,0.0,,142.242,2.935900000000001,0,False
Tox21_TOX1636,CC(C)C(=O)O,0.0,,88.10599999999998,0.727,1,False
Tox21_TOX1637,O=[N+]([O-])C(Br)Br,0.0,,218.832,1.3365,0,False
Tox21_TOX1634,CCC(C)C(C)=O,0.0,,100.16099999999999,1.6215,0,False
Tox21_TOX1635,CC(C)C=O,0.0,,72.107,0.8412999999999999,0,False
Tox21_TOX1632,CC(CCC(=O)O)C(=O)O,0.0,,146.142,0.5718999999999997,2,False
Tox21_TOX1633,CCCC(C)C(=O)O,0.0,,116.15999999999998,1.5072,1,False
Tox21_TOX1631,Cc1cc(N)no1,0.0,,98.10500000000002,0.56522,1,False
Tox21_TOX25665,O=C(O)Cc1nn(Cc2ccc(Br)cc2F)c(=O)c2ccccc12,0.0,,391.19600000000014,2.9735000000000014,1,False
Tox21_TOX25662,C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C,0.0,,449.63900000000024,4.847200000000005,0,False
Tox21_TOX25663,CNCCCCOc1ccccc1Cc1ccccc1,0.0,,269.388,3.655800000000003,1,False
Tox21_TOX25660,Cc1ccc2c(c1)c1c3n2CCNC3CCC1,0.0,,226.32299999999995,2.930320000000001,1,False
Tox21_TOX25661,CCN(CC)CCOc1ccc(Cc2ccccc2)cc1,0.0,,283.415,3.9980000000000038,0,False
Tox21_TOX25668,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,0.0,,371.2750000000001,2.6804000000000006,1,False
Tox21_TOX25669,CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccc(O)c(OC)c1,0.0,,417.63400000000007,7.054500000000009,2,False
Tox21_TOX2589,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,0.0,,232.28299999999996,1.3532,2,False
Tox21_TOX2588,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,0.0,,440.42000000000024,0.24409999999999987,6,False
Tox21_TOX14518,CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,0.0,,300.314,3.8659000000000017,2,False
Tox21_TOX2582,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,0.0,,537.5760000000002,4.639200000000005,2,True
Tox21_TOX2584,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,1.0,,325.4339999999999,1.4062000000000001,1,False
Tox21_TOX959,Cc1ccc([N+](=O)[O-])cc1N,0.0,,152.153,1.4854199999999997,1,False
Tox21_TOX2586,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,0.0,,585.6080000000002,-8.424200000000015,13,True
Tox21_TOX24399,O=P(O)(O)c1ccccc1,0.0,,158.093,0.4895999999999999,2,False
Tox21_TOX24398,C(=C/C=N/c1ccccc1)\C=C\Nc1ccccc1,0.0,,248.329,4.570900000000003,1,False
Tox21_TOX28638,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,1.0,,420.5930000000002,6.062900000000006,0,False
Tox21_TOX28639,CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0,,478.5130000000003,1.7620999999999991,2,False
Tox21_TOX24391,CC(C)c1ccccc1O,0.0,,136.19399999999996,2.5156000000000014,1,False
Tox21_TOX24390,CNC(=S)NN,0.0,,105.16600000000001,-1.0459999999999996,3,False
Tox21_TOX24393,CC(=N\O)/C(C)=N/O,0.0,,116.11999999999999,0.6866,2,False
Tox21_TOX24392,COc1ccc2ccccc2c1,0.0,,158.2,2.8484000000000007,0,False
Tox21_TOX24395,CCCCCCCCCCCCBr,0.0,,249.23599999999996,5.302200000000005,0,False
Tox21_TOX28637,CC(=O)N[C@@H](C=O)[C@H](O)[C@H](O)[C@@H](O)CO,0.0,,221.209,-3.234999999999999,5,False
Tox21_TOX24397,O=S(=O)(O)C(F)(F)F,0.0,,150.07699999999997,0.3940000000000002,1,False
Tox21_TOX24396,COCCOCCOCCOCCOC,0.0,,222.28099999999995,0.32900000000000085,0,False
Tox21_TOX25448,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,0.0,,369.33900000000006,3.614700000000002,2,False
Tox21_TOX22498,c1ccc([Bi](c2ccccc2)c2ccccc2)cc1,0.0,,440.2980000000001,2.2028,0,False
Tox21_TOX25442,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,1.0,,378.10800000000023,3.1869000000000014,3,False
Tox21_TOX25443,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,0.0,,390.5200000000002,3.317400000000002,1,False
Tox21_TOX25440,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0,,516.8570000000003,9.908299999999995,2,True
Tox21_TOX25441,CN1CCOC(c2ccccc2)c2ccccc2C1,0.0,,253.345,3.238000000000002,0,False
Tox21_TOX22490,CCO[Si](C)(OCC)OCC,0.0,,178.30399999999997,1.6645999999999999,0,False
Tox21_TOX22491,CCCCC[Si](OCC)(OCC)OCC,0.0,,234.41199999999995,3.2250000000000014,0,False
Tox21_TOX25444,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,0.0,,284.38100000000003,2.16972,2,False
Tox21_TOX480,CC(=O)OC1CC(C)OC(C)O1,0.0,,174.196,1.0470000000000002,0,False
Tox21_TOX23829,COc1ccc(N)c(OC)c1,0.0,,153.181,1.2859999999999998,1,False
Tox21_TOX484,COc1cc(-c2ccc(N=C=O)c(OC)c2)ccc1N=C=O,0.0,,296.282,3.3054000000000014,0,False
Tox21_TOX7297,O=C(O)CCCCCCCCCCC(=O)O,0.0,,230.30399999999995,3.0566000000000013,2,False
Tox21_TOX7294,CCC(C)NC(N)=O,0.0,,116.164,0.4532000000000002,2,False
Tox21_TOX7295,CCSCCCl,0.0,,124.63600000000001,1.9783,0,False
Tox21_TOX7292,CCCC[Sn](Cl)(Cl)CCCC,0.0,,303.84900000000016,4.506400000000004,0,False
Tox21_TOX7293,C=C(C)C(=O)OCC(CC)CCCC,0.0,,198.30599999999993,3.3221000000000025,0,False
Tox21_TOX7291,CO[Si](OC)(OC)OC,0.0,,152.22199999999998,0.007599999999999829,0,False
Tox21_TOX1127,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,0.0,,303.83299999999997,4.194900000000003,0,False
Tox21_TOX3986,[C-]#N.[Cu+],0.0,,89.564,0.09387,0,False
Tox21_TOX3980,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,0.0,,357.77900000000005,1.3524199999999997,2,False
Tox21_TOX3453,O=C1c2ccccc2C(=O)C1c1ccccc1,0.0,,222.243,2.849400000000001,0,False
Tox21_TOX1965,Clc1ccc(Cl)c(Cl)c1,0.0,,181.449,3.6468000000000007,0,False
Tox21_TOX1962,OCCN(CCO)c1ccccc1,0.0,,181.235,0.47759999999999986,2,False
Tox21_TOX1961,O=C(c1ccccc1)c1ccccc1,1.0,,182.222,2.917600000000001,0,False
Tox21_TOX1968,CCOc1cc(C=O)ccc1O,0.0,,166.176,1.6034,1,False
Tox21_TOX1969,COc1cc(C=O)ccc1O,0.0,,152.14899999999997,1.2132999999999998,1,False
Tox21_TOX7749,CC(C)(C)C(=O)CCl,0.0,,134.606,1.8404,0,False
Tox21_TOX3183,COC1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)C=CC=CC[C@@H](C)OC(=O)C[C@H]1OC(C)=O,0.0,,828.0060000000002,3.013400000000005,3,True
Tox21_TOX3180,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,0.0,,705.6470000000002,5.5773000000000055,0,True
Tox21_TOX3181,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,0.0,,875.1060000000002,5.601400000000008,3,True
Tox21_TOX7740,CCCCC(CC)COP(=O)(O)O,0.0,,210.20999999999998,2.312100000000001,2,False
Tox21_TOX3188,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0.0,,395.43400000000014,2.423800000000001,1,False
Tox21_TOX7747,CCC(C)(C#N)/N=N/C(C)(C#N)CC,0.0,,192.266,2.8231600000000014,0,False
Tox21_TOX3678,CC(S)C(=O)NCC(=O)O,0.0,,163.198,-0.49450000000000044,3,False
Tox21_TOX3679,Clc1ccc2nsnc2c1NC1=NCCN1,1.0,,253.718,1.7157999999999993,2,False
Tox21_TOX3670,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,0.0,,331.17600000000004,3.7493000000000016,1,False
Tox21_TOX3672,COC1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1,0.0,,320.50300000000016,4.106600000000004,0,False
Tox21_TOX3673,O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0.0,,397.5190000000002,5.137990000000005,1,False
Tox21_TOX3674,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,0.0,,316.4270000000002,0.5024999999999997,2,False
Tox21_TOX3676,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,0.0,,247.27599999999998,0.5344200000000001,0,False
Tox21_TOX15001,C=CCCCCCCCCC(=O)O,0.0,,184.279,3.3778000000000015,1,False
Tox21_TOX224,O=C1CCCO1,0.0,,86.09,0.3234,0,False
Tox21_TOX226,[Cd+2],0.0,,112.412,-0.0025,0,False
Tox21_TOX221,CC(C)(C)c1ccc(O)cc1,0.0,,150.22099999999998,2.689700000000001,1,False
Tox21_TOX220,CC(C)(C)c1cc(O)ccc1O,0.0,,166.21999999999997,2.395300000000001,2,False
Tox21_TOX223,CC1CC(=O)O1,0.0,,86.08999999999999,0.3218,0,False
Tox21_TOX222,CCCCNC(N)=O,0.0,,116.16399999999999,0.45480000000000026,2,False
Tox21_TOX7604,CCN(CC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,0.0,,313.353,3.167600000000001,2,False
Tox21_TOX7600,Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)O)cc(O)c12,0.0,,318.30800000000005,0.2783999999999998,3,False
Tox21_TOX7603,N#CCN(CC#N)CCN(CC#N)CC#N,0.0,,216.24799999999996,-0.31528,0,False
Tox21_TOX21370,CC(O)C(CO)C(C)O,0.0,,134.175,-0.6435000000000002,3,False
Tox21_TOX21371,COCCOCCOCCOCCOCCO,0.0,,252.30699999999993,-0.30849999999999816,1,False
Tox21_TOX21372,O=C(O)c1cc(Cl)cc([N+](=O)[O-])c1Cl,0.0,,236.01,2.599800000000001,1,False
Tox21_TOX21373,CCCCCC=CCC1CC(=O)OC1=O,0.0,,210.27299999999994,2.6027000000000005,0,False
Tox21_TOX21376,CCCCCCCCCCCCCN1CC(C)OC(C)C1,0.0,,297.527,5.406600000000005,0,False
Tox21_TOX21379,COc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0,,236.355,3.9958000000000036,1,False
Tox21_TOX29143,Clc1cc(Cl)nc(Cl)n1,0.0,,183.425,2.4368,0,False
Tox21_TOX29142,C[n+]1ccn(CCO)c1.F[B-](F)(F)F,0.0,,213.97099999999998,0.6049,1,False
Tox21_TOX29140,CC(CC(=O)Cl)CC(C)(C)C,0.0,,176.68699999999998,3.2142000000000017,0,False
Tox21_TOX29147,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,0.0,,257.23299999999995,1.0454,0,False
Tox21_TOX29146,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0,,447.423,2.952200000000002,0,False
Tox21_TOX29337,CCCC[N+]1(C)CCCCC1,0.0,,156.29299999999995,2.4170000000000007,0,False
Tox21_TOX29144,CC[C@H](N)c1ccccc1,0.0,,135.20999999999998,2.0964,1,False
Tox21_TOX29149,Clc1ccnc(Cl)n1,0.0,,148.98000000000002,1.7833999999999997,0,False
Tox21_TOX29148,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,0.0,,285.2869999999999,1.8256000000000001,0,False
Tox21_TOX15266,CC/C=C\CCCCCCCCCCOC(C)=O,0.0,,254.41399999999993,5.026600000000005,0,False
Tox21_TOX8985,CC(C)(c1ccccc1)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)c2ccccc2)c1,0.0,,447.58200000000016,6.777900000000007,1,False
Tox21_TOX5307,CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OCC,0.0,,306.49,6.1390000000000065,0,False
