Drug_Name,SMILES,Interacts_with_Receptor
Tox21_TOX28539,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCN[C@@H](C)c3ccccc3)cs2)cs1)C(C)O)C(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1,0.0
Tox21_TOX28538,CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,0.0
Tox21_TOX25165,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,0.0
Tox21_TOX25164,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,0.0
Tox21_TOX25167,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,0.0
Tox21_TOX25166,CCN(CC)CC(=O)Nc1c(C)cccc1C,0.0
Tox21_TOX25161,c1ccc2c(c1)OCC(C1=NCCN1)O2,0.0
Tox21_TOX25160,O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1,0.0
Tox21_TOX25163,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,0.0
Tox21_TOX25162,CCn1ccnc1CC1COc2ccccc2O1,0.0
Tox21_TOX25169,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0.0
Tox21_TOX25168,Cc1ccccc1CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.0
Tox21_TOX99,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)[O-])cc3c(c12)OCO3,0.0
Tox21_TOX92,COc1ccccc1N,0.0
Tox21_TOX91,Nc1ccccc1,0.0
Tox21_TOX97,CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,0.0
Tox21_TOX96,O=C([O-])C1O[Sb]2OC(=O)C(O2)C(C(=O)[O-])O[Sb]2OC(=O)C1O2,0.0
Tox21_TOX95,O=C1c2ccccc2C(=O)c2ccccc21,0.0
Tox21_TOX94,Nc1ccccc1C(=O)O,0.0
Tox21_TOX28799,C=CCC1([C@H](C)CCC)C(=O)NC(=O)NC1=O,0.0
Tox21_TOX28798,CCN[C@H](C)Cc1cccc(C(F)(F)F)c1,0.0
Tox21_TOX28791,CN[C@H](C)Cc1ccccc1,0.0
Tox21_TOX28790,CN[C@@H](C)Cc1ccccc1,0.0
Tox21_TOX28793,C[C@@H](N)C(=O)c1ccccc1,0.0
Tox21_TOX28792,C[C@H](N)C(=O)c1ccccc1,0.0
Tox21_TOX28795,CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,0.0
Tox21_TOX28794,CCN[C@@H](C)Cc1ccccc1,0.0
Tox21_TOX28797,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,0.0
Tox21_TOX28796,C[C@H]1N=C(N)O[C@H]1c1ccccc1,0.0
Tox21_TOX4437,C=CCOC(C)=O,0.0
Tox21_TOX1156,CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,0.0
Tox21_TOX1152,Oc1ccc(-c2ccccc2)cc1,0.0
Tox21_TOX1151,Oc1ccccc1-c1ccccc1,0.0
Tox21_TOX1150,CC(=O)O[Hg]c1ccccc1,0.0
Tox21_TOX1409,O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,0.0
Tox21_TOX24511,CCCOC(=O)CCCCC(=O)OCCC,0.0
Tox21_TOX1158,NC(=O)c1ccccc1C(N)=O,0.0
Tox21_TOX2174,CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,0.0
Tox21_TOX2170,NC(=O)c1c(Cl)cccc1Cl,0.0
Tox21_TOX2171,CCCCCCCCCCN,0.0
Tox21_TOX2172,CNC(=O)Oc1ccc(N(C)C)c(C)c1,0.0
Tox21_TOX2179,Clc1nc(Cl)c(Cl)c(Cl)c1Cl,0.0
Tox21_TOX24514,CCCCCCOC(=O)c1ccc(O)cc1,0.0
Tox21_TOX3378,NC[C@H](O)c1ccc(O)c(O)c1,0.0
Tox21_TOX24748,O=C(c1ccccc1)C1(O)CCCCC1,0.0
Tox21_TOX24746,CC(C)OC(=O)c1ccccc1,0.0
Tox21_TOX24747,CCCCNP(N)(N)=S,0.0
Tox21_TOX25790,CN1Cc2c(N)cccc2C(c2ccccc2)C1,0.0
Tox21_TOX3376,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,0.0
Tox21_TOX17696,CN/C=N/c1ccc(C)cc1C,0.0
Tox21_TOX3370,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0.0
Tox21_TOX24740,CC(C)OC(=O)CCC(=O)OC(C)C,0.0
Tox21_TOX3372,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,0.0
Tox21_TOX18855,Fc1cccc(Cl)c1CCl,0.0
Tox21_TOX18857,CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1,0.0
Tox21_TOX23919,OC[C@H](O)[C@H](O)CO,0.0
Tox21_TOX12180,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,0.0
Tox21_TOX365,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,0.0
Tox21_TOX366,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,1.0
Tox21_TOX367,N[C@@H](CS)C(=O)O,0.0
Tox21_TOX360,c1ccc2sc(SNC3CCCCC3)nc2c1,0.0
Tox21_TOX3996,NC1CCCCC1,0.0
Tox21_TOX363,ON=C1CCCC1,0.0
Tox21_TOX368,COc1ccc(C(=O)/C(Br)=C\C(=O)[O-])cc1,0.0
Tox21_TOX369,CN(C)N=Nc1nc[nH]c1C(N)=O,0.0
Tox21_TOX21210,CC1=CCC(C(C)C)=CC1,0.0
Tox21_TOX24810,CCC(C)CCCC(C)(C)O,0.0
Tox21_TOX24811,Cc1cc(Cl)ccc1/N=C/N(C)C,0.0
Tox21_TOX24758,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21,0.0
Tox21_TOX24817,CC1C2CC(CC2C2CCCC(O)C2)C1(C)C,0.0
Tox21_TOX26630,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1,0.0
Tox21_TOX26631,CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1,0.0
Tox21_TOX24226,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,0.0
Tox21_TOX26633,CCCSSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N,0.0
Tox21_TOX26634,CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC,0.0
Tox21_TOX26188,NNC(=O)CP(=O)(c1ccccc1)c1ccccc1,0.0
Tox21_TOX26189,CC(CNC(=O)c1cccnc1)NC(=O)c1cccnc1,0.0
Tox21_TOX26186,O=C(CCCN1CCN2CCCC2C1)c1ccc(F)cc1,0.0
Tox21_TOX26187,OC(c1ccccc1)(c1ccccc1)C1CN2CCC1CC2,1.0
Tox21_TOX26185,COc1ccc(/C=N\NC(=O)c2ccncc2)c(C(=O)O)c1OC,0.0
Tox21_TOX26182,CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1,0.0
Tox21_TOX26183,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21,0.0
Tox21_TOX26180,CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.0
Tox21_TOX26181,CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1,0.0
Tox21_TOX27325,Cc1nc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)/C=C/c4ccc(F)cc4)CC2)CC3)no1,0.0
Tox21_TOX27324,OCC(CO)n1cnc(-c2ccc(F)cc2)c1-c1ccnc(Oc2ccccc2)n1,0.0
Tox21_TOX27327,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2C[C@H](N(C)[C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,0.0
Tox21_TOX27320,CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3,0.0
Tox21_TOX27322,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2,0.0
Tox21_TOX27328,NC(=O)c1nc(-c2cccc(-c3cc(F)ccc3OCC(F)(F)C(F)(F)F)c2)n[n-]1,0.0
Tox21_TOX20676,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,0.0
Tox21_TOX20674,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1.0
Tox21_TOX20675,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,0.0
Tox21_TOX20672,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1,0.0
Tox21_TOX20678,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,0.0
Tox21_TOX20679,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,0.0
Tox21_TOX26454,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,1.0
Tox21_TOX26455,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,0.0
Tox21_TOX26456,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,0.0
Tox21_TOX26457,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,0.0
Tox21_TOX26450,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,0.0
Tox21_TOX26451,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,0.0
Tox21_TOX26452,C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,1.0
Tox21_TOX26453,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,0.0
Tox21_TOX26459,NC[C@H]1CC[C@H](C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,0.0
Tox21_TOX26989,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,0.0
Tox21_TOX22297,CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1,0.0
Tox21_TOX24365,CC(C)(C)NC(N)=O,0.0
Tox21_TOX6900,CCCCCCCCCCCC[N+](C)(C)C,0.0
Tox21_TOX22299,CC(C)c1ccc(O)cc1,0.0
Tox21_TOX7494,Cc1cccc(N)c1N,0.0
Tox21_TOX7496,O=C([O-])COc1ccc(Cl)cc1Cl,0.0
Tox21_TOX21289,CCCCCCCCCCCCCC[N+](C)(C)C,0.0
Tox21_TOX7498,CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1,0.0
Tox21_TOX24493,CCO[Si](CCCNC(N)=O)(OCC)OCC,0.0
Tox21_TOX24490,COC(=O)c1sccc1S(N)(=O)=O,0.0
Tox21_TOX24491,NC(=O)CN1CCCC1=O,0.0
Tox21_TOX17728,O=C(c1ccccc1)c1ccc(O)c(O)c1O,0.0
Tox21_TOX27581,CCCCCOC(=O)CCCCC,0.0
Tox21_TOX1238,Oc1cccc(O)c1,0.0
Tox21_TOX27582,CCCCCCOC(=O)CC,0.0
Tox21_TOX27585,CC/C=C\CCOC(=O)C(C)C,0.0
Tox21_TOX27584,CCCCCC(=O)OCCc1ccccc1,0.0
Tox21_TOX27587,CC/C=C\CCCCCO,0.0
Tox21_TOX27589,CCCCCc1cccc(=O)o1,0.0
Tox21_TOX1233,O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12,0.0
Tox21_TOX1231,Cc1cc(C)c(/N=N/c2c(O)c(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])ccc23)cc1C,0.0
Tox21_TOX1237,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0.0
Tox21_TOX4602,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,0.0
Tox21_TOX1235,CCN(CC)c1cc2[o+]c3cc(N(CC)CC)c(C)cc3c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c2cc1C,0.0
Tox21_TOX24498,CC[N+](C)(CC)CC,0.0
Tox21_TOX28492,O=C(NS(=O)(=O)/C=C/c1cccs1)c1ccc(F)cc1Br,0.0
Tox21_TOX28493,CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OCC(CO)O4)nc21,0.0
Tox21_TOX28490,O=C([N-]S(=O)(=O)/C=C/c1ccccc1)c1ccc(F)cc1Cl,0.0
Tox21_TOX28496,CCN(CC)C(=O)c1cc(S(=O)(=O)Cc2ccccc2)c(N2CCC(c3ccccc3)CC2)cc1N(CC)CCN(C)C,0.0
Tox21_TOX28494,CS(=O)(=O)c1ccc([C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl,0.0
Tox21_TOX28495,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,0.0
Tox21_TOX21987,O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,0.0
Tox21_TOX1097,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,0.0
Tox21_TOX1094,Nc1ccc(Oc2ccc(N)cc2)cc1,0.0
Tox21_TOX21983,CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.0
Tox21_TOX1093,C=CCOc1ccccc1OCC(O)CNC(C)C,0.0
Tox21_TOX21981,O=C(O)CF,0.0
Tox21_TOX20583,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0.0
Tox21_TOX26133,CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O,0.0
Tox21_TOX24359,O=C1CCCCCCCCCCCCCCO1,0.0
Tox21_TOX28678,COc1ccc(C2NC(=S)N3C(c4ccc(OC)c(OC)c4)NC(=S)N23)cc1OC,0.0
Tox21_TOX28679,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,0.0
Tox21_TOX24355,c1ccc(CNCc2ccccc2)cc1,0.0
Tox21_TOX28677,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,0.0
Tox21_TOX28674,C/N=C(\NC)NCc1ccccc1.C/N=C(\NC)NCc1ccccc1,0.0
Tox21_TOX24356,OCCNCc1ccccc1,0.0
Tox21_TOX28672,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1,0.0
Tox21_TOX28673,CN[C@@]1(c2ccccc2Cl)CCCCC1=O,0.0
Tox21_TOX28670,ClCCN(CCCl)CCCl,0.0
Tox21_TOX24352,COC(=O)Cc1ccccc1,0.0
Tox21_TOX27910,CCCCCC[n+]1ccccc1,0.0
Tox21_TOX26646,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,0.0
Tox21_TOX27916,CC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0
Tox21_TOX29306,CC[N+]1(C)CCCC1,0.0
Tox21_TOX11460,CCCC[N+]1(C)CCCC1,0.0
Tox21_TOX27915,CCCC[N+]1(C)CCCC1.N#CN=C=[N-],0.0
Tox21_TOX27918,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0
Tox21_TOX27919,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,0.0
Tox21_TOX26136,O=S(=O)(O)c1cc(I)c(O)c2ncccc12,0.0
Tox21_TOX29346,CCCCCCCCCCCCCC/C(O)=N\C(CO)CCCCCCCCCCCCCC,0.0
Tox21_TOX2762,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,0.0
Tox21_TOX2764,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,0.0
Tox21_TOX3490,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,0.0
Tox21_TOX3492,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)C1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,0.0
Tox21_TOX3495,C[n+]1ccccc1/C=N/O,0.0
Tox21_TOX24227,CCCN[C@H]1CCc2nc(N)sc2C1,0.0
Tox21_TOX3497,CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,0.0
Tox21_TOX6472,O=C(Cl)CCl,0.0
Tox21_TOX2544,CC(=O)Nc1nnc(S(N)(=O)=O)s1,0.0
Tox21_TOX2541,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,0.0
Tox21_TOX2540,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.0
Tox21_TOX2543,CC(=O)Nc1ccccc1,0.0
Tox21_TOX24346,CC1=C2N=C(C=C3N=C(C(C)=C4[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]1[C@@H](CO)O[C@H](n6cnc7cc(C)c(C)cc76)[C@@H]1O)[C@H]5CC(N)=O)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O,0.0
Tox21_TOX5269,CCNc1cc(O)ccc1C,0.0
Tox21_TOX621,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,0.0
Tox21_TOX620,COP(=S)(OC)Oc1ccc(SC)c(C)c1,0.0
Tox21_TOX622,[Fe+3],0.0
Tox21_TOX625,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,0.0
Tox21_TOX624,CN(C)C(=S)[S-].CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Fe+3],0.0
Tox21_TOX627,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0.0
Tox21_TOX3054,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,0.0
Tox21_TOX629,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)C(F)(F)F,0.0
Tox21_TOX628,CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,0.0
Tox21_TOX12578,CS/C(C)=N/OC(=O)N(C)SN(C)C(=O)O/N=C(\C)SC,0.0
Tox21_TOX12579,CCCCOCCOC(=O)COc1nc(Cl)c(Cl)cc1Cl,0.0
Tox21_TOX12577,Cc1c(F)c(F)c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)c(F)c1F,0.0
Tox21_TOX12572,C#CCC1=C(C)[C@H](OC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)CC1=O,0.0
Tox21_TOX12573,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,0.0
Tox21_TOX6519,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,0.0
Tox21_TOX25409,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,0.0
Tox21_TOX6512,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,0.0
Tox21_TOX6513,O=C1NC(=O)C2CC=CCC12,0.0
Tox21_TOX25405,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,0.0
Tox21_TOX6516,O=C1OC(=O)C2CC=CCC12,0.0
Tox21_TOX6514,O=C1NC(=O)c2ccccc21,0.0
Tox21_TOX6515,O=C1OC(=O)C2CCCCC12,0.0
Tox21_TOX14669,C#CCN1CC(=O)N(COC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)C1=O,0.0
Tox21_TOX4151,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,0.0
Tox21_TOX14664,COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,0.0
Tox21_TOX14665,CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O,0.0
Tox21_TOX199,CCBr,0.0
Tox21_TOX193,O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,0.0
Tox21_TOX190,O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21,0.0
Tox21_TOX197,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,0.0
Tox21_TOX194,OB(O)O,0.0
Tox21_TOX3143,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,0.0
Tox21_TOX22424,Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,1.0
Tox21_TOX3146,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,0.0
Tox21_TOX3632,O=C(O)[C@H](O)[C@@H](O)C(=O)O,0.0
Tox21_TOX3145,CC1(C)C(/C=C\C=C/C=C\C=C2\N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,0.0
Tox21_TOX3149,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,0.0
Tox21_TOX3638,COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5COC(c6cccs6)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,0.0
Tox21_TOX29295,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0
Tox21_TOX29293,COCC(O)CO,0.0
Tox21_TOX23761,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1,0.0
Tox21_TOX23763,CN1C(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@H]2C(N)=O)NC1=O,0.0
Tox21_TOX24663,CC(=O)Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(N=Nc3ccccc3)c(O)c12,0.0
Tox21_TOX23765,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,0.0
Tox21_TOX7640,O=C(O)CC(O)C(=O)O,0.0
Tox21_TOX7647,C=C(C)C(=O)OCCC[Si](Cl)(Cl)Cl,0.0
Tox21_TOX14930,CCOP(=O)(SC(C)CC)N1CCSC1=O,0.0
Tox21_TOX14936,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)cc(C)n1,0.0
Tox21_TOX24768,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,0.0
Tox21_TOX10636,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0.0
Tox21_TOX24769,CC(C=O)Cc1ccc(C(C)C)cc1,0.0
Tox21_TOX21409,O=C(CCl)Nc1ccccc1,0.0
Tox21_TOX21403,COc1ccc(OC)c(Cl)c1,0.0
Tox21_TOX21400,CCCCC(CC)(CO)CO,0.0
Tox21_TOX21404,Cc1cc(O)c(Cl)cc1C,0.0
Tox21_TOX21405,NC(=O)c1ccc([N+](=O)[O-])cc1Cl,0.0
Tox21_TOX27462,CC1=CCC2C(C1)C2(C)C,0.0
Tox21_TOX27463,O=C1CC2CC1C1CCCC21,1.0
Tox21_TOX27461,Nc1cccnc1,0.0
Tox21_TOX27466,CC(C)OCCO,0.0
Tox21_TOX27464,CCc1nccnc1C,1.0
Tox21_TOX27465,CC(C)c1ccc2ncccc2c1,0.0
Tox21_TOX27468,Cc1cccc(C(C)(C)C)c1O,0.0
Tox21_TOX27469,CN(C)CCCN(C)C,0.0
Tox21_TOX5469,CC(C)CCO,0.0
Tox21_TOX5461,C=C(C)C(=O)OCC(C)C,0.0
Tox21_TOX5466,C=C(C)C(=O)OCCCCCCCC(C)C,0.0
Tox21_TOX5465,CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,0.0
Tox21_TOX5464,O=C=NC1CCCCC1,0.0
Tox21_TOX2948,COS(=O)(=O)[O-].C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,0.0
